,date,kosdaq
318,2021.09.14,1037.0
319,2021.09.13,1026.0
320,2021.09.10,1037.0
321,2021.09.09,1034.0
322,2021.09.08,1037.0
323,2021.09.07,1054.0
324,2021.09.06,1052.0
325,2021.09.03,1053.0
326,2021.09.02,1047.0
327,2021.09.01,1045.0
328,2021.08.31,1038.0
329,2021.08.30,1031.0
330,2021.08.27,1023.0
331,2021.08.26,1020.0
332,2021.08.25,1017.0
333,2021.08.24,1013.0
334,2021.08.23,993.0
335,2021.08.20,967.0
336,2021.08.19,991.0
337,2021.08.18,1021.0
338,2021.08.17,1011.0
339,2021.08.13,1040.0
340,2021.08.12,1054.0
341,2021.08.11,1051.0
342,2021.08.10,1052.0
343,2021.08.09,1060.0
344,2021.08.06,1059.0
345,2021.08.05,1059.0
346,2021.08.04,1047.0
347,2021.08.03,1036.0
348,2021.08.02,1037.0
349,2021.07.30,1031.0
350,2021.07.29,1044.0
351,2021.07.28,1035.0
352,2021.07.27,1046.0
353,2021.07.26,1047.0
354,2021.07.23,1055.0
355,2021.07.22,1050.0
356,2021.07.21,1042.0
357,2021.07.20,1043.0
358,2021.07.19,1049.0
359,2021.07.16,1051.0
360,2021.07.15,1054.0
361,2021.07.14,1044.0
362,2021.07.13,1043.0
363,2021.07.12,1034.0
364,2021.07.09,1028.0
365,2021.07.08,1034.0
366,2021.07.07,1047.0
367,2021.07.06,1044.0
368,2021.07.05,1047.0
369,2021.07.02,1038.0
370,2021.07.01,1035.0
371,2021.06.30,1029.0
372,2021.06.29,1022.0
373,2021.06.28,1017.0
374,2021.06.25,1012.0
375,2021.06.24,1012.0
376,2021.06.23,1016.0
377,2021.06.22,1011.0
378,2021.06.21,1010.0
379,2021.06.18,1015.0
380,2021.06.17,1003.0
381,2021.06.16,998.0
382,2021.06.15,997.0
383,2021.06.14,997.0
384,2021.06.11,991.0
385,2021.06.10,987.0
386,2021.06.09,978.0
387,2021.06.08,986.0
388,2021.06.07,985.0
389,2021.06.04,987.0
390,2021.06.03,990.0
391,2021.06.02,981.0
392,2021.06.01,984.0
393,2021.05.31,981.0
394,2021.05.28,977.0
395,2021.05.27,974.0
396,2021.05.26,966.0
397,2021.05.25,962.0
398,2021.05.24,948.0
399,2021.05.21,965.0
400,2021.05.20,971.0
401,2021.05.18,969.0
402,2021.05.17,962.0
403,2021.05.14,966.0
404,2021.05.13,951.0
405,2021.05.12,967.0
406,2021.05.11,978.0
407,2021.05.10,992.0
408,2021.05.07,978.0
409,2021.05.06,969.0
410,2021.05.04,967.0
411,2021.05.03,961.0
412,2021.04.30,983.0
413,2021.04.29,990.0
414,2021.04.28,998.0
415,2021.04.27,1021.0
416,2021.04.26,1030.0
417,2021.04.23,1026.0
418,2021.04.22,1025.0
419,2021.04.21,1022.0
420,2021.04.20,1031.0
421,2021.04.19,1029.0
422,2021.04.16,1021.0
423,2021.04.15,1013.0
424,2021.04.14,1014.0
425,2021.04.13,1010.0
426,2021.04.12,1000.0
427,2021.04.09,989.0
428,2021.04.08,982.0
429,2021.04.07,973.0
430,2021.04.06,968.0
431,2021.04.05,969.0
432,2021.04.02,970.0
433,2021.04.01,965.0
434,2021.03.31,956.0
435,2021.03.30,958.0
436,2021.03.29,954.0
437,2021.03.26,956.0
438,2021.03.25,954.0
439,2021.03.24,953.0
440,2021.03.23,946.0
441,2021.03.22,955.0
442,2021.03.19,952.0
443,2021.03.18,949.0
444,2021.03.17,943.0
445,2021.03.16,940.0
446,2021.03.15,926.0
447,2021.03.12,925.0
448,2021.03.11,908.0
449,2021.03.10,890.0
450,2021.03.09,896.0
451,2021.03.08,904.0
452,2021.03.05,923.0
453,2021.03.04,926.0
454,2021.03.03,930.0
455,2021.03.02,923.0
456,2021.02.26,913.0
457,2021.02.25,936.0
458,2021.02.24,906.0
459,2021.02.23,936.0
460,2021.02.22,954.0
461,2021.02.19,965.0
462,2021.02.18,967.0
463,2021.02.17,979.0
464,2021.02.16,977.0
465,2021.02.15,981.0
466,2021.02.10,964.0
467,2021.02.09,957.0
468,2021.02.08,960.0
469,2021.02.05,967.0
470,2021.02.04,964.0
471,2021.02.03,970.0
472,2021.02.02,963.0
473,2021.02.01,956.0
474,2021.01.29,928.0
475,2021.01.28,961.0
476,2021.01.27,985.0
477,2021.01.26,994.0
478,2021.01.25,999.0
479,2021.01.22,979.0
480,2021.01.21,981.0
481,2021.01.20,977.0
482,2021.01.19,957.0
483,2021.01.18,944.0
484,2021.01.15,964.0
485,2021.01.14,980.0
486,2021.01.13,979.0
487,2021.01.12,973.0
488,2021.01.11,976.0
489,2021.01.08,987.0
490,2021.01.07,988.0
491,2021.01.06,981.0
492,2021.01.05,985.0
493,2021.01.04,977.0
494,2020.12.30,968.0
495,2020.12.29,957.0
496,2020.12.28,927.0
497,2020.12.24,928.0
498,2020.12.23,923.0
499,2020.12.22,928.0
500,2020.12.21,953.0
501,2020.12.18,947.0
502,2020.12.17,944.0
503,2020.12.16,939.0
504,2020.12.15,931.0
505,2020.12.14,929.0
506,2020.12.11,928.0
507,2020.12.10,921.0
508,2020.12.09,913.0
509,2020.12.08,906.0
510,2020.12.07,926.0
511,2020.12.04,913.0
512,2020.12.03,907.0
513,2020.12.02,899.0
514,2020.12.01,891.0
515,2020.11.30,886.0
516,2020.11.27,885.0
517,2020.11.26,874.0
518,2020.11.25,865.0
519,2020.11.24,872.0
520,2020.11.23,873.0
521,2020.11.20,870.0
522,2020.11.19,859.0
523,2020.11.18,851.0
524,2020.11.17,839.0
525,2020.11.16,847.0
526,2020.11.13,839.0
527,2020.11.12,840.0
528,2020.11.11,839.0
529,2020.11.10,840.0
530,2020.11.09,851.0
531,2020.11.06,836.0
532,2020.11.05,844.0
533,2020.11.04,826.0
534,2020.11.03,818.0
535,2020.11.02,802.0
536,2020.10.30,792.0
537,2020.10.29,813.0
538,2020.10.28,806.0
539,2020.10.27,783.0
540,2020.10.26,778.0
541,2020.10.23,807.0
542,2020.10.22,812.0
543,2020.10.21,830.0
544,2020.10.20,824.0
545,2020.10.19,822.0
546,2020.10.16,833.0
547,2020.10.15,844.0
548,2020.10.14,861.0
549,2020.10.13,871.0
550,2020.10.12,873.0
551,2020.10.08,871.0
552,2020.10.07,869.0
553,2020.10.06,862.0
554,2020.10.05,858.0
555,2020.09.29,848.0
556,2020.09.28,835.0
557,2020.09.25,808.0
558,2020.09.24,806.0
559,2020.09.23,843.0
560,2020.09.22,842.0
561,2020.09.21,866.0
562,2020.09.18,888.0
563,2020.09.17,885.0
564,2020.09.16,896.0
565,2020.09.15,899.0
566,2020.09.14,894.0
567,2020.09.11,888.0
568,2020.09.10,884.0
569,2020.09.09,869.0
570,2020.09.08,878.0
571,2020.09.07,878.0
572,2020.09.04,866.0
573,2020.09.03,874.0
574,2020.09.02,866.0
575,2020.09.01,853.0
576,2020.08.31,848.0
577,2020.08.28,841.0
578,2020.08.27,836.0
579,2020.08.26,841.0
580,2020.08.25,836.0
581,2020.08.24,815.0
582,2020.08.21,796.0
583,2020.08.20,791.0
584,2020.08.19,818.0
585,2020.08.18,800.0
586,2020.08.14,835.0
587,2020.08.13,854.0
588,2020.08.12,845.0
589,2020.08.11,860.0
590,2020.08.10,862.0
591,2020.08.07,857.0
592,2020.08.06,854.0
593,2020.08.05,847.0
594,2020.08.04,835.0
595,2020.08.03,827.0
596,2020.07.31,815.0
597,2020.07.30,814.0
598,2020.07.29,808.0
599,2020.07.28,807.0
600,2020.07.27,801.0
601,2020.07.24,794.0
602,2020.07.23,801.0
603,2020.07.22,794.0
604,2020.07.21,790.0
605,2020.07.20,781.0
606,2020.07.17,783.0
607,2020.07.16,775.0
608,2020.07.15,781.0
609,2020.07.14,778.0
610,2020.07.13,781.0
611,2020.07.10,772.0
612,2020.07.09,772.0
613,2020.07.08,765.0
614,2020.07.07,759.0
615,2020.07.06,759.0
616,2020.07.03,752.0
617,2020.07.02,742.0
618,2020.07.01,727.0
619,2020.06.30,737.0
620,2020.06.29,734.0
621,2020.06.26,750.0
622,2020.06.25,750.0
623,2020.06.24,759.0
624,2020.06.23,753.0
625,2020.06.22,751.0
626,2020.06.19,742.0
627,2020.06.18,737.0
628,2020.06.17,735.0
629,2020.06.16,735.0
630,2020.06.15,693.0
631,2020.06.12,746.0
632,2020.06.11,757.0
633,2020.06.10,758.0
634,2020.06.09,753.0
635,2020.06.08,753.0
636,2020.06.05,749.0
637,2020.06.04,742.0
638,2020.06.03,737.0
639,2020.06.02,743.0
640,2020.06.01,735.0
641,2020.05.29,713.0
642,2020.05.28,708.0
643,2020.05.27,724.0
644,2020.05.26,729.0
645,2020.05.25,719.0
646,2020.05.22,708.0
647,2020.05.21,716.0
648,2020.05.20,708.0
649,2020.05.19,696.0
650,2020.05.18,690.0
651,2020.05.15,691.0
652,2020.05.14,690.0
653,2020.05.13,691.0
654,2020.05.12,684.0
655,2020.05.11,685.0
656,2020.05.08,682.0
657,2020.05.07,668.0
658,2020.05.06,658.0
659,2020.05.04,641.0
660,2020.04.29,645.0
661,2020.04.28,644.0
662,2020.04.27,646.0
663,2020.04.24,632.0
664,2020.04.23,643.0
665,2020.04.22,635.0
666,2020.04.21,628.0
667,2020.04.20,637.0
668,2020.04.17,634.0
669,2020.04.16,623.0
670,2020.04.14,610.0
671,2020.04.13,596.0
672,2020.04.10,611.0
673,2020.04.09,615.0
674,2020.04.08,607.0
675,2020.04.07,606.0
676,2020.04.06,597.0
677,2020.04.03,573.0
678,2020.04.02,567.0
679,2020.04.01,551.0
680,2020.03.31,569.0
681,2020.03.30,542.0
682,2020.03.27,522.0
683,2020.03.26,516.0
684,2020.03.25,505.0
685,2020.03.24,480.0
686,2020.03.23,443.0
687,2020.03.20,467.0
688,2020.03.19,428.0
689,2020.03.18,485.0
690,2020.03.17,514.0
691,2020.03.16,504.0
692,2020.03.13,524.0
693,2020.03.12,563.0
694,2020.03.11,595.0
695,2020.03.10,619.0
696,2020.03.09,614.0
697,2020.03.06,642.0
698,2020.03.05,650.0
699,2020.03.04,641.0
700,2020.03.03,626.0
701,2020.03.02,627.0
702,2020.02.28,610.0
703,2020.02.27,638.0
704,2020.02.26,654.0
705,2020.02.25,656.0
706,2020.02.24,639.0
707,2020.02.21,667.0
708,2020.02.20,681.0
709,2020.02.19,684.0
710,2020.02.18,682.0
711,2020.02.17,692.0
712,2020.02.14,688.0
713,2020.02.13,687.0
714,2020.02.12,686.0
715,2020.02.11,682.0
716,2020.02.10,676.0
717,2020.02.07,672.0
718,2020.02.06,672.0
719,2020.02.05,661.0
720,2020.02.04,661.0
721,2020.02.03,646.0
722,2020.01.31,642.0
723,2020.01.30,656.0
724,2020.01.29,670.0
725,2020.01.28,664.0
726,2020.01.23,685.0
727,2020.01.22,688.0
728,2020.01.21,676.0
729,2020.01.20,683.0
730,2020.01.17,688.0
731,2020.01.16,686.0
732,2020.01.15,679.0
733,2020.01.14,678.0
734,2020.01.13,679.0
735,2020.01.10,673.0
736,2020.01.09,666.0
737,2020.01.08,640.0
738,2020.01.07,663.0
739,2020.01.06,655.0
740,2020.01.03,669.0
741,2020.01.02,674.0
742,2019.12.30,669.0
743,2019.12.27,661.0
744,2019.12.26,652.0
745,2019.12.24,638.0
746,2019.12.23,647.0
747,2019.12.20,649.0
748,2019.12.19,647.0
749,2019.12.18,648.0
750,2019.12.17,650.0
751,2019.12.16,644.0
752,2019.12.13,643.0
753,2019.12.12,636.0
754,2019.12.11,629.0
755,2019.12.10,627.0
756,2019.12.09,627.0
757,2019.12.06,628.0
758,2019.12.05,617.0
759,2019.12.04,625.0
760,2019.12.03,629.0
761,2019.12.02,634.0
762,2019.11.29,632.0
763,2019.11.28,640.0
764,2019.11.27,647.0
765,2019.11.26,651.0
766,2019.11.25,647.0
767,2019.11.22,633.0
768,2019.11.21,635.0
769,2019.11.20,649.0
770,2019.11.19,662.0
771,2019.11.18,669.0
772,2019.11.15,668.0
773,2019.11.14,663.0
774,2019.11.13,661.0
775,2019.11.12,665.0
776,2019.11.11,661.0
777,2019.11.08,664.0
778,2019.11.07,666.0
779,2019.11.06,669.0
780,2019.11.05,672.0
781,2019.11.04,668.0
782,2019.11.01,662.0
783,2019.10.31,658.0
784,2019.10.30,655.0
785,2019.10.29,658.0
786,2019.10.28,652.0
787,2019.10.25,652.0
788,2019.10.24,658.0
789,2019.10.23,658.0
790,2019.10.22,655.0
791,2019.10.21,649.0
792,2019.10.18,646.0
793,2019.10.17,649.0
794,2019.10.16,651.0
795,2019.10.15,646.0
796,2019.10.14,641.0
797,2019.10.11,632.0
798,2019.10.10,634.0
799,2019.10.08,635.0
800,2019.10.07,627.0
801,2019.10.04,621.0
802,2019.10.02,624.0
803,2019.10.01,632.0
804,2019.09.30,621.0
805,2019.09.27,626.0
806,2019.09.26,628.0
807,2019.09.25,626.0
808,2019.09.24,641.0
809,2019.09.23,645.0
810,2019.09.20,649.0
811,2019.09.19,645.0
812,2019.09.18,645.0
813,2019.09.17,644.0
814,2019.09.16,638.0
815,2019.09.11,630.0
816,2019.09.10,623.0
817,2019.09.09,625.0
818,2019.09.06,631.0
819,2019.09.05,632.0
820,2019.09.04,629.0
821,2019.09.03,620.0
822,2019.09.02,619.0
823,2019.08.30,610.0
824,2019.08.29,599.0
825,2019.08.28,602.0
826,2019.08.27,588.0
827,2019.08.26,582.0
828,2019.08.23,608.0
829,2019.08.22,612.0
830,2019.08.21,615.0
831,2019.08.20,607.0
832,2019.08.19,594.0
833,2019.08.16,591.0
834,2019.08.14,597.0
835,2019.08.13,590.0
836,2019.08.12,594.0
837,2019.08.09,590.0
838,2019.08.08,585.0
839,2019.08.07,564.0
840,2019.08.06,551.0
841,2019.08.05,569.0
842,2019.08.02,615.0
843,2019.08.01,622.0
844,2019.07.31,630.0
845,2019.07.30,625.0
846,2019.07.29,618.0
847,2019.07.26,644.0
848,2019.07.25,652.0
849,2019.07.24,659.0
850,2019.07.23,668.0
851,2019.07.22,674.0
852,2019.07.19,674.0
853,2019.07.18,665.0
854,2019.07.17,666.0
855,2019.07.16,674.0
856,2019.07.15,674.0
857,2019.07.12,681.0
858,2019.07.11,677.0
859,2019.07.10,666.0
860,2019.07.09,657.0
861,2019.07.08,668.0
862,2019.07.05,694.0
863,2019.07.04,691.0
864,2019.07.03,693.0
865,2019.07.02,696.0
866,2019.07.01,696.0
867,2019.06.28,690.0
868,2019.06.27,698.0
869,2019.06.26,709.0
870,2019.06.25,710.0
871,2019.06.24,717.0
872,2019.06.21,722.0
873,2019.06.20,727.0
874,2019.06.19,717.0
875,2019.06.18,714.0
876,2019.06.17,719.0
877,2019.06.14,722.0
878,2019.06.13,726.0
879,2019.06.12,724.0
880,2019.06.11,728.0
881,2019.06.10,721.0
882,2019.06.07,716.0
883,2019.06.05,707.0
884,2019.06.04,702.0
885,2019.06.03,697.0
886,2019.05.31,696.0
887,2019.05.30,689.0
888,2019.05.29,691.0
889,2019.05.28,702.0
890,2019.05.27,689.0
891,2019.05.24,690.0
892,2019.05.23,696.0
893,2019.05.22,706.0
894,2019.05.21,703.0
895,2019.05.20,702.0
896,2019.05.17,714.0
897,2019.05.16,717.0
898,2019.05.15,729.0
899,2019.05.14,710.0
900,2019.05.13,708.0
901,2019.05.10,722.0
902,2019.05.09,724.0
903,2019.05.08,745.0
904,2019.05.07,753.0
905,2019.05.03,761.0
906,2019.05.02,760.0
907,2019.04.30,754.0
908,2019.04.29,750.0
909,2019.04.26,741.0
910,2019.04.25,750.0
911,2019.04.24,757.0
912,2019.04.23,761.0
913,2019.04.22,762.0
914,2019.04.19,762.0
915,2019.04.18,753.0
916,2019.04.17,766.0
917,2019.04.16,765.0
918,2019.04.15,766.0
919,2019.04.12,767.0
920,2019.04.11,766.0
921,2019.04.10,760.0
922,2019.04.09,756.0
923,2019.04.08,751.0
924,2019.04.05,751.0
925,2019.04.04,751.0
926,2019.04.03,749.0
927,2019.04.02,739.0
928,2019.04.01,736.0
929,2019.03.29,729.0
930,2019.03.28,719.0
931,2019.03.27,728.0
932,2019.03.26,736.0
933,2019.03.25,727.0
934,2019.03.22,743.0
935,2019.03.21,743.0
936,2019.03.20,749.0
937,2019.03.19,748.0
938,2019.03.18,753.0
939,2019.03.15,748.0
940,2019.03.14,755.0
941,2019.03.13,754.0
942,2019.03.12,754.0
943,2019.03.11,739.0
944,2019.03.08,735.0
945,2019.03.07,736.0
946,2019.03.06,746.0
947,2019.03.05,747.0
948,2019.03.04,748.0
949,2019.02.28,731.0
950,2019.02.27,752.0
951,2019.02.26,747.0
952,2019.02.25,750.0
953,2019.02.22,743.0
954,2019.02.21,747.0
955,2019.02.20,750.0
956,2019.02.19,748.0
957,2019.02.18,745.0
958,2019.02.15,738.0
959,2019.02.14,742.0
960,2019.02.13,739.0
961,2019.02.12,730.0
962,2019.02.11,733.0
963,2019.02.08,728.0
964,2019.02.07,728.0
965,2019.02.01,716.0
966,2019.01.31,716.0
967,2019.01.30,715.0
968,2019.01.29,710.0
969,2019.01.28,714.0
970,2019.01.25,711.0
971,2019.01.24,704.0
972,2019.01.23,695.0
973,2019.01.22,694.0
974,2019.01.21,695.0
975,2019.01.18,696.0
976,2019.01.17,686.0
977,2019.01.16,693.0
978,2019.01.15,690.0
979,2019.01.14,683.0
980,2019.01.11,686.0
981,2019.01.10,683.0
982,2019.01.09,679.0
983,2019.01.08,668.0
984,2019.01.07,672.0
985,2019.01.04,664.0
986,2019.01.03,657.0
987,2019.01.02,669.0
988,2018.12.28,675.0
989,2018.12.27,667.0
990,2018.12.26,665.0
991,2018.12.24,669.0
992,2018.12.21,673.0
993,2018.12.20,668.0
994,2018.12.19,672.0
995,2018.12.18,659.0
996,2018.12.17,661.0
997,2018.12.14,666.0
998,2018.12.13,681.0
999,2018.12.12,676.0
1000,2018.12.11,661.0
1001,2018.12.10,670.0
1002,2018.12.07,685.0
1003,2018.12.06,678.0
1004,2018.12.05,701.0
1005,2018.12.04,708.0
1006,2018.12.03,709.0
1007,2018.11.30,695.0
1008,2018.11.29,695.0
1009,2018.11.28,700.0
1010,2018.11.27,700.0
1011,2018.11.26,695.0
1012,2018.11.23,683.0
1013,2018.11.22,692.0
1014,2018.11.21,695.0
1015,2018.11.20,690.0
1016,2018.11.19,702.0
1017,2018.11.16,690.0
1018,2018.11.15,681.0
1019,2018.11.14,671.0
1020,2018.11.13,670.0
1021,2018.11.12,670.0
1022,2018.11.09,687.0
1023,2018.11.08,693.0
1024,2018.11.07,682.0
1025,2018.11.06,691.0
1026,2018.11.05,691.0
1027,2018.11.02,690.0
1028,2018.11.01,657.0
1029,2018.10.31,648.0
1030,2018.10.30,644.0
1031,2018.10.29,629.0
1032,2018.10.26,663.0
1033,2018.10.25,686.0
1034,2018.10.24,699.0
1035,2018.10.23,719.0
1036,2018.10.22,744.0
1037,2018.10.19,740.0
1038,2018.10.18,731.0
1039,2018.10.17,739.0
1040,2018.10.16,731.0
1041,2018.10.15,718.0
1042,2018.10.12,731.0
1043,2018.10.11,707.0
1044,2018.10.10,747.0
1045,2018.10.08,767.0
1046,2018.10.05,773.0
1047,2018.10.04,789.0
1048,2018.10.02,794.0
1049,2018.10.01,816.0
1050,2018.09.28,822.0
1051,2018.09.27,833.0
1052,2018.09.21,827.0
1053,2018.09.20,821.0
1054,2018.09.19,826.0
1055,2018.09.18,831.0
1056,2018.09.17,828.0
1057,2018.09.14,834.0
1058,2018.09.13,830.0
1059,2018.09.12,826.0
1060,2018.09.11,820.0
